IDENTIFICADOR,NOMBRE_OBRA,BLOQUE_MUNDIAL,CLAVE_EJE,NOMBRE_EJE,PROGRAMA,CLAVE_PROGRAMA,DG,ORIGEN DEL COMPROMISO,YEAR,FECHA ACTUALIZACION,USUARIO ACTUALIZACION,FECHA INAUGURACION,MOTIVO CANCELACION,ESTATUS,AVANCE REAL,RESPONSABLE_DG,TIPO,SUPERFICIE_M2,MATERIAL,OBSERVACIONES,SEGUIMIENTO,geom,URL DE GOOGLE MAPS,CALLE/DOMICILIO,ALCALDIA,COLONIA,clave_unica,id,estatus_registro,motivo_baja,observaciones_baja,fecha_baja,usuario_baja,creado_por,fecha_creacion
09DPR2227G,MAESTROS MEXICANOS,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR","1,2,3_ESCUELAS",ILIFE,AUTORIDAD EDUCATIVA,2025,,,,,TERMINADO,100.0,JUAN HERNANDEZ,PRIMARIA,,,,ILIFE,0101000020E610000014FD9492B0CE58C0307167F60C4F3340,"https://www.google.com/maps/place/Escuela+Primaria+%22Maestros+Mexicanos%22/@19.3087213,-99.2295689,20.25z/data=!4m14!1m7!3m6!1s0x85cdffa1c45d1be7:0x65da3a05e11ad647!2sEscuela+Primaria+%22Maestros+Mexicanos%22!8m2!3d19.3087714!4d-99.2295074!16s%2Fg%2F1px",CALLE TOLUCA NO 2,LA MAGDALENA CONTRERAS,SANTA TERESA,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_MAESTROS_MEXICANOS_09DPR2227G_09DPR2227G,3036,ACTIVO,,,,,,
09DES0166P,ALFONSO REYES,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR","1,2,3_ESCUELAS",ILIFE,AUTORIDAD EDUCATIVA,2025,,,,,TERMINADO,100.0,JUAN HERNANDEZ,SECUNDARIA,,,,ILIFE,0101000020E6100000E483DBF27BD058C0F01BA94A0C503340,"https://www.google.com/maps/place/Escuela+Secundaria+Diurna+N%C2%B0+166+%22Alfonso+Reyes%22/@19.3126151,-99.2578415,19.18z/data=!4m6!3m5!1s0x85cdff41beed3125:0x38066de5b0c1e57a!8m2!3d19.3126362!4d-99.2575719!16s%2Fg%2F1td7nnhg?entry=ttu&g_ep=EgoyMDI2MDIx",CALLE ALVARO OBREGON NO 26,LA MAGDALENA CONTRERAS,SAN BERNABE OCOTEPEC (PBLO),PLATSOBSE_ILIFE_1_2_3_ESCUELAS_ALFONSO_REYES_09DES0166P_09DES0166P,3037,ACTIVO,,,,,,
09DST0056B,ESCUELA SECUNDARIA TECNICA 56,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR","1,2,3_ESCUELAS",DGCOP,TERRITORIOS DE PAZ,2025,2026-06-10 17:31:21.262,actualizacion_dgcop,,,EN PROCESO,92.0,JUAN HERNANDEZ,SECUNDARIA,,,,DGCOP,0101000020E6100000236AA2CF47C958C082E673EE76313340,https://maps.app.goo.gl/4zgBaFtJTnc28ouw6,STA. CRUZ,TLALPAN,SAN MIGUEL TOPILEJO (PBLO),PLATSOBSE_DGCOP_1_2_3_ESCUELAS_ESCUELA_SECUNDARIA_TECNICA_56_09DST0056B_09DST0056B,2775,ACTIVO,,,,,,
146,146 CAMPAMENTO 2 DE OCTUBRE,13.0,GRANDES_OBRAS,GRANDES OBRAS QUE TRANSFORMAN LA CAPITAL,EL BALON VUELVE AL BARRIO,BALON_BARRIO,DGSUS,OBRAS DEL MUNDIAL,2026,2026-05-20 17:42:40.804,actualizacion_dgpest,,,TERMINADO,100.0,JUAN HERNANDEZ,MULTICANCHA,600.0,CONCRETO,Tema vecinal,DGPEST,0101000020E6100000B62DCA6C90C758C0A73D25E7C4623340,https://maps.app.goo.gl/CfFcZ7vJEbNdthuy8,"AV. JUAN N. ÁLVAREZ CAMPAMENTO 2 DE OCTUBRE, IZTACALCO",IZTACALCO,CAMPAMENTO 2 DE OCTUBRE,PLATSOBSE_DGSUS_BALON_BARRIO_146_CAMPAMENTO_2_DE_OCTUBRE_146,2704,ACTIVO,,,,,,
09DBS0034A,PROFR JORGE CASAHONDA CASTILLO,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR","1,2,3_ESCUELAS",ILIFE,CASA POR CASA,2025,2026-06-10 21:02:23.469,actualizacion_ilife,,,TERMINADO,100.0,JUAN HERNANDEZ,ADULTOS,,,,ILIFE,0101000020E61000005CB94C2144C858C0D0715076E1723340,"https://www.google.com/maps/place/C.+Pe%C3%B1%C3%B3n+49,+Tepito,+Morelos,+Cuauht%C3%A9moc,+06200+Ciudad+de+M%C3%A9xico,+CDMX/@19.448561,-99.1293977,19.5z/data=!4m6!3m5!1s0x85d1f93bd5f419ab:0x3db2464e2f629918!8m2!3d19.4487359!4d-99.1291034!16s%2Fg%2F11c1k",PEÑON 49,CUAUHTÉMOC,MORELOS I,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_PROFR_JORGE_CASAHONDA_CASTILLO_09DBS0034A_09DBS0034A,3010,ACTIVO,,,,,,
09DDI0008U,CAI SEP NO 08 LUIS G URBINA,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR","1,2,3_ESCUELAS",ILIFE,AUTORIDAD EDUCATIVA,2025,2026-05-13 19:46:40.513,actualizacion_ilife,,,TERMINADO,100.0,JUAN HERNANDEZ,CAI,,,,ILIFE,0101000020E61000004471847400C958C0C0249EFF47563340,"https://www.google.com/maps/place/CENDI+no.+8+%22Luis+G.+Urbina%22/@19.3369877,-99.1415177,19.14z/data=!4m10!1m2!2m1!1sCAI+SEP+NO+08+LUIS+G+URBINA!3m6!1s0x85ce01d5ddc9a315:0xde9d9911c2031d1!8m2!3d19.3368831!4d-99.1405523!15sChtDQUkgU0VQIE5PIDA4IExVSVMgRy",CALLE 801 MANZANA 8 NO 18,COYOACÁN,EL CENTINELA,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_CAI_SEP_NO_08_LUIS_G_URBINA_09DDI0008U_09DDI0008U,3039,ACTIVO,,,,,,
09DPR1628V,SOTERO PRIETO,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR","1,2,3_ESCUELAS",DGCOP,CASA POR CASA,2025,2026-05-27 19:33:16.472,actualizacion_dgcop,,,TERMINADO,100.0,JUAN HERNANDEZ,PRIMARIA,,,,DGCOP,0101000020E6100000BAD7497D59CB58C08E76DCF0BB7D3340,https://maps.app.goo.gl/orVdHf8ULSvHLVxD7,CENTRAL,AZCAPOTZALCO,SANTA CATARINA (PBLO),PLATSOBSE_DGCOP_1_2_3_ESCUELAS_SOTERO_PRIETO_09DPR1628V_09DPR1628V,2783,ACTIVO,,,,,,
25,SAN JUAN ARCOS,,ECONOMIA,OBRAS QUE TRANSFORMAN LA ECONOMIA LOCAL Y FOMENTAN EL EMPLEO,MANTENIMIENTO A MERCADOS PUBLICOS,MTTO_MERCADOS,DGCOP,GABINETE,2025,2026-05-20 17:56:03.554,actualizacion_dgcop,,,TERMINADO,100.0,JUAN HERNANDEZ,MERCADO,,,,DGCOP,0101000020E61000003DF19C2D20C958C01747E5266A6D3340,https://maps.app.goo.gl/RNogNQkczjrF8hGP7,AV ARCOS DE BELEN,CUAUHTÉMOC,CENTRO VIII,PLATSOBSE_DGCOP_MTTO_MERCADOS_SAN_JUAN_ARCOS_25,3424,ACTIVO,,,,,,
09DPR2386V,JULIO ZARATE,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR","1,2,3_ESCUELAS",DGCOP,CASA POR CASA,2025,2026-05-20 16:38:09.064,actualizacion_dgcop,,,TERMINADO,100.0,JUAN HERNANDEZ,PRIMARIA,,,,DGCOP,0101000020E6100000A54A94BDA5C758C07D93A641D1703340,https://maps.app.goo.gl/CTEev9YXovUWZPib9,HOJALATERIA,VENUSTIANO CARRANZA,MORELOS II,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_JULIO_ZARATE_09DPR2386V_09DPR2386V,2777,ACTIVO,,,,,,
09DPR2012G,LEYES DE REFORMA DEL 57,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR","1,2,3_ESCUELAS",DGCOP,CASA POR CASA,2025,2026-06-10 17:32:36.477,actualizacion_dgcop,,,EN PROCESO,91.73,JUAN HERNANDEZ,PRIMARIA,,,,DGCOP,0101000020E610000056B950F9D7CC58C0785E2A36E6393340,https://maps.app.goo.gl/HdygANt4HL5nzBydA,HIDALGO,TLALPAN,SAN MIGUEL AJUSCO (PBLO),PLATSOBSE_DGCOP_1_2_3_ESCUELAS_LEYES_DE_REFORMA_DEL_57_09DPR2012G_09DPR2012G,2947,ACTIVO,,,,,,
09DJN0346Q,JUAN RAMON JIMENEZ,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR","1,2,3_ESCUELAS",DGCOP,JEFA DE GOBIERNO,2025,2026-06-10 17:51:50.709,actualizacion_dgcop,,,EN PROCESO,88.59,JUAN HERNANDEZ,PREESCOLAR,,,,DGCOP,0101000020E6100000B612BA4BE2C658C04145D5AF74623340,https://maps.app.goo.gl/z2Kw3D3hgUAG6ByD9,CUMBRES 2,IZTACALCO,INFONAVIT IZTACALCO (U HAB) I,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_JUAN_RAMON_JIMENEZ_09DJN0346Q_09DJN0346Q,2801,ACTIVO,,,,,,
09DPR4008H,PROFRA. CONCEPCION TARAZAGA COLOMER,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR","1,2,3_ESCUELAS",DGCOP,CASA POR CASA,2025,2026-06-03 18:34:41.091,actualizacion_dgcop,,,TERMINADO,100.0,JUAN HERNANDEZ,PRIMARIA,,,,DGCOP,0101000020E6100000D0D1AA9674CF58C012876C205D483340,https://maps.app.goo.gl/a4E9fCF9ni6NtMhg8,CIRCUITO NAHUI,TLALPAN,PEDREGAL DE SN NICOLAS 3A SECC,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_PROFRA_CONCEPCION_TARAZAGA_COLOMER_09DPR4008H_09DPR4008H,2787,ACTIVO,,,,,,
09DPR1069A,JUAN CRISOSTOMO BONILLA,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR","1,2,3_ESCUELAS",DGCOP,JEFA DE GOBIERNO,2025,2026-06-10 18:01:22.081,actualizacion_dgcop,,,EN PROCESO,82.48,JUAN HERNANDEZ,PRIMARIA,,,,DGCOP,0101000020E6100000E90DF7915BC558C0D1048A58C4683340,https://maps.app.goo.gl/g3KCqiZ1A23B35Wd6,CALLE 65,VENUSTIANO CARRANZA,PUEBLA,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_JUAN_CRISOSTOMO_BONILLA_09DPR1069A_09DPR1069A,2800,ACTIVO,,,,,,
09DES0193M,JULIAN CARRILLO,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR","1,2,3_ESCUELAS",DGCOP,CASA POR CASA,2025,,,,,TERMINADO,100.0,JUAN HERNANDEZ,SECUNDARIA,,,,DGCOP,0101000020E61000003DD52137C3CC58C03AB187F6B1823340,https://maps.app.goo.gl/HcQcT269EabT3y4n9,CALLE ALBA?ILES & URANIO,AZCAPOTZALCO,EL ROSARIO C (U HAB),PLATSOBSE_DGCOP_1_2_3_ESCUELAS_JULIAN_CARRILLO_09DES0193M_09DES0193M,2802,ACTIVO,,,,,,
09DPR5125D,DR EDUARDO LICEAGA,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR","1,2,3_ESCUELAS",ILIFE,CASA POR CASA,2025,,,,,TERMINADO,100.0,JUAN HERNANDEZ,PRIMARIA,,,,ILIFE,0101000020E6100000043EC2A446D158C060547ACA9C4D3340,"https://www.google.com/maps/place/Esc.Primaria+%22Dr.+Eduardo+Liceaga%22/@19.303229,-99.2696559,20.25z/data=!4m6!3m5!1s0x85cdff372cb6774f:0xfd9c77fc6b00fd5e!8m2!3d19.3031692!4d-99.2699337!16s%2Fg%2F11df1f8wt_?entry=ttu&g_ep=EgoyMDI2MDIxMC4wIKXMDSoASAFQAw","ANDADOR 14, 14-1",LA MAGDALENA CONTRERAS,TIERRA UNIDA,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_DR_EDUARDO_LICEAGA_09DPR5125D_09DPR5125D,3053,ACTIVO,,,,,,
09DPR5127B,MEDICO BERNARDO SEPULVEDA GUTIERREZ,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR","1,2,3_ESCUELAS",ILIFE,CASA POR CASA,2025,,,,,TERMINADO,100.0,JUAN HERNANDEZ,PRIMARIA,,,,ILIFE,0101000020E610000060B9F9B10BD158C050776CA0604E3340,"https://www.google.com/maps/place/E.+P.+M%C3%A9dico+Bernardo+Sepulveda+G./@19.3059095,-99.2669438,19.5z/data=!4m6!3m5!1s0x85cdff383471dc2b:0xf57461446c16ef0d!8m2!3d19.3061383!4d-99.2664748!16s%2Fg%2F11c73g2bgq?entry=ttu&g_ep=EgoyMDI2MDIxMC4wIKXMDSoASAFQA",AV OJO DE AGUA SN,LA MAGDALENA CONTRERAS,TIERRA UNIDA,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_MEDICO_BERNARDO_SEPULVEDA_GUTIERREZ_09DPR5127B_09DPR5127B,3054,ACTIVO,,,,,,
09DPR2076R,GRECIA,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR","1,2,3_ESCUELAS",DGCOP,AUTORIDAD EDUCATIVA,2025,2026-06-03 18:41:52.703,actualizacion_dgcop,,,TERMINADO,100.0,JUAN HERNANDEZ,PRIMARIA,,,,DGCOP,0101000020E6100000AEF02E17F1C858C0FF91E9D0E9453340,https://maps.app.goo.gl/3J5TZTHvncySDro37,ABASOLO,XOCHIMILCO,SANTA MARIA TEPEPAN (PBLO),PLATSOBSE_DGCOP_1_2_3_ESCUELAS_GRECIA_09DPR2076R_09DPR2076R,2795,ACTIVO,,,,,,
09DJN0262I,AGUSTIN MELGAR,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR","1,2,3_ESCUELAS",DGCOP,CASA POR CASA,2025,,,,,TERMINADO,100.0,JUAN HERNANDEZ,PREESCOLAR,,,,DGCOP,0101000020E6100000CCD92E46DCCB58C031BFD077FB743340,https://maps.app.goo.gl/M3kWinCVBBhcxLy28,CDA. GOLFO DE CALIFORNIA,MIGUEL HIDALGO,TACUBA,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_AGUSTIN_MELGAR_09DJN0262I_09DJN0262I,2814,ACTIVO,,,,,,
09DST0065J,ESCUELA SECUNDARIA TECNICA 65,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR","1,2,3_ESCUELAS",DGCOP,AUTORIDAD EDUCATIVA FEDERAL,2025,2026-06-10 16:36:02.075,actualizacion_dgcop,,,TERMINADO,100.0,JUAN HERNANDEZ,SECUNDARIA,,,,DGCOP,0101000020E6100000FD9FC37C79C958C0132BA391CF7B3340,https://maps.app.goo.gl/ABzGwMsvf4XZgp6a6,AV. SUR DE LOS 100 METROS,GUSTAVO A. MADERO,MAGDALENA DE LAS SALINAS,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_ESCUELA_SECUNDARIA_TECNICA_65_09DST0065J_09DST0065J,2807,ACTIVO,,,,,,
09DML0048Q,CENTRO DE ATENCION MULTIPLE No. 19,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR","1,2,3_ESCUELAS",DGCOP,SECTEI,2025,2026-06-10 18:22:31.264,actualizacion_dgcop,,,EN PROCESO,51.47,JUAN HERNANDEZ,CAM,,,,DGCOP,0101000020E6100000E27492AD2EC158C0EA92718C643F3340,https://maps.app.goo.gl/XPcDvmVn8SRUwL1H7,CAM. ANCHO,XOCHIMILCO,LOS CERRILLOS I,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_CENTRO_DE_ATENCION_MULTIPLE_NO_19_09DML0048Q_09DML0048Q,2796,ACTIVO,,,,,,
09DES0056J,MARCELINO MENENDEZ Y PELAYO,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR","1,2,3_ESCUELAS",DGCOP,CASA POR CASA,2025,2026-06-10 18:53:42.811,actualizacion_dgcop,,,EN PROCESO,13.1,JUAN HERNANDEZ,SECUNDARIA,,,,DGCOP,0101000020E6100000EB9F82D5A4C458C08A2F7649BD643340,https://maps.app.goo.gl/Z1ZCX2yF7ck7TFtW9,SUR 16,IZTACALCO,AGRICOLA ORIENTAL V,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_MARCELINO_MENENDEZ_Y_PELAYO_09DES0056J_09DES0056J,2793,ACTIVO,,,,,,
09DPR1737B,ADOLFO CIENFUEGOS Y CAMUS,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR","1,2,3_ESCUELAS",DGCOP,CASA POR CASA,2025,,,,,TERMINADO,100.0,JUAN HERNANDEZ,PRIMARIA,,,,DGCOP,0101000020E61000004C70EA03C9CB58C0245E9ECE15753340,https://maps.app.goo.gl/FvY4SNF1h549MSWM6,GOLFO DE CALIFORNIA,MIGUEL HIDALGO,TACUBA,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_ADOLFO_CIENFUEGOS_Y_CAMUS_09DPR1737B_09DPR1737B,2813,ACTIVO,,,,,,
09DJN0399V,TONALI,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR","1,2,3_ESCUELAS",DGCOP,CASA POR CASA,2025,2026-06-10 16:35:03.369,actualizacion_dgcop,,,EN PROCESO,96.0,JUAN HERNANDEZ,PREESCOLAR,,,,DGCOP,0101000020E6100000E6AF90B932CF58C0F4FDD478E94A3340,https://maps.app.goo.gl/m2mhADudTayL96Rd7,SINANCHE,TLALPAN,PEDREGAL DE SN NICOLAS 1A SECC,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_TONALI_09DJN0399V_09DJN0399V,2827,ACTIVO,,,,,,
26,ABELARDO L. RODRIGUEZ ZONA,,ECONOMIA,OBRAS QUE TRANSFORMAN LA ECONOMIA LOCAL Y FOMENTAN EL EMPLEO,MANTENIMIENTO A MERCADOS PUBLICOS,MTTO_MERCADOS,DGCOP,GABINETE,2025,2026-06-10 17:54:12.755,actualizacion_dgcop,,,EN PROCESO,68.9,JUAN HERNANDEZ,MERCADO,,,,DGCOP,0101000020E61000008BF9B9A129C858C0629E95B4E26F3340,https://maps.app.goo.gl/RQq5submNUzYsPbj6,GIRON,CUAUHTÉMOC,CENTRO III,PLATSOBSE_DGCOP_MTTO_MERCADOS_ABELARDO_L_RODRIGUEZ_ZONA_26,3421,ACTIVO,,,,,,
09DPR1673H,PROFR. ISIDRO C. TORRES MORENO,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR","1,2,3_ESCUELAS",DGCOP,CASA POR CASA,2025,2026-06-10 18:50:55.535,actualizacion_dgcop,,,EN PROCESO,27.65,JUAN HERNANDEZ,PRIMARIA,,,,DGCOP,0101000020E6100000AC70CB4752C758C06B48DC63E9633340,https://maps.app.goo.gl/nYpvGTUJM34vu3Kg7,SUR 101,IZTACALCO,SAN MIGUEL (BARR),PLATSOBSE_DGCOP_1_2_3_ESCUELAS_PROFR_ISIDRO_C_TORRES_MORENO_09DPR1673H_09DPR1673H,2817,ACTIVO,,,,,,
09DPR3169N,PROFRA. ROSA NAVARRO,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR","1,2,3_ESCUELAS",DGCOP,CASA POR CASA,2025,2026-06-10 18:53:13.161,actualizacion_dgcop,,,EN PROCESO,21.68,JUAN HERNANDEZ,PRIMARIA,,,,DGCOP,0101000020E61000001E6FF25B74C758C007B64AB038643340,https://maps.app.goo.gl/Ajq9gss2VK7UdgMKA,FRANCISCO I. MADERO,IZTACALCO,SAN MIGUEL (BARR),PLATSOBSE_DGCOP_1_2_3_ESCUELAS_PROFRA_ROSA_NAVARRO_09DPR3169N_09DPR3169N,2816,ACTIVO,,,,,,
09DJN0251C,GABRIELA BRIMMER,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR","1,2,3_ESCUELAS",DGCOP,SECTEI,2025,2026-06-03 18:38:05.246,actualizacion_dgcop,,,TERMINADO,100.0,JUAN HERNANDEZ,PREESCOLAR,,,,DGCOP,0101000020E61000008E59F624B0CD58C087BF266BD47B3340,https://maps.app.goo.gl/U39TkbhFUSrN64tG9,MACARIO GAXIOLA,AZCAPOTZALCO,SAN PEDRO XALPA (PBLO),PLATSOBSE_DGCOP_1_2_3_ESCUELAS_GABRIELA_BRIMMER_09DJN0251C_09DJN0251C,2810,ACTIVO,,,,,,
09DPR2313C,ARTEMIO DE VALLE ARIZPE,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR","1,2,3_ESCUELAS",DGCOP,AUTORIDAD EDUCATIVA,2025,,,,,TERMINADO,100.0,JUAN HERNANDEZ,PRIMARIA,,,,DGCOP,0101000020E61000006C97361C96C758C00DA7CCCD376A3340,https://maps.app.goo.gl/UiA79UngyMmrpBZx9,PRIVADA CUCURPE,VENUSTIANO CARRANZA,EL PARQUE,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_ARTEMIO_DE_VALLE_ARIZPE_09DPR2313C_09DPR2313C,2820,ACTIVO,,,,,,
09DES0103D,REPUBLICA MEXICANA,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR","1,2,3_ESCUELAS",DGCOP,AUTORIDAD EDUCATIVA FEDERAL,2025,2026-06-10 17:50:26.189,actualizacion_dgcop,,,EN PROCESO,95.0,JUAN HERNANDEZ,SECUNDARIA,,,,DGCOP,0101000020E6100000EF54C03DCFC958C0F5A10BEA5B6E3340,https://maps.app.goo.gl/my5D9FcTr3k7rQ1y9,ABRAHAM GONZALEZ,CUAUHTEMOC,JUAREZ,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_REPUBLICA_MEXICANA_09DES0103D_09DES0103D,2822,ACTIVO,,,,,,
09DPR0851N,MACHTITEOPAN,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR","1,2,3_ESCUELAS",DGCOP,CASA POR CASA,2025,2026-06-10 18:05:36.018,actualizacion_dgcop,,,EN PROCESO,78.13,JUAN HERNANDEZ,PRIMARIA,,,,DGCOP,0101000020E61000003EE94482A9C358C099D36531B16D3340,https://maps.app.goo.gl/itsLHU7w3xPh3Vct8,XOCHITLAN SUR MZB10,VENUSTIANO CARRANZA,EL ARENAL 4A SECCION,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_MACHTITEOPAN_09DPR0851N_09DPR0851N,2832,ACTIVO,,,,,,
09DML0093C,CENTRO DE ATENCION MULTIPLE No. 4,,ESPACIO_PUBLICO,OBRAS QUE TRANSFORMAN EL ESPACIO PUBLICO Y CONTRIBUYEN AL DERECHO A LA CIUDAD,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR","1,2,3_ESCUELAS",DGCOP,AUTORIDAD EDUCATIVA,2025,2026-06-10 16:36:36.484,actualizacion_dgcop,,,EN PROCESO,95.0,JUAN HERNANDEZ,CAM,,,,DGCOP,0101000020E6100000C6F7C5A52ACB58C0DDED7A698A7C3340,https://maps.app.goo.gl/pDUF59jeNGDjrKhq7,AV. DE LAS GRANJAS,AZCAPOTZALCO,SANTO TOMAS,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_CENTRO_DE_ATENCION_MULTIPLE_NO_4_09DML0093C_09DML0093C,2834,ACTIVO,,,,,,
