id,clave_unica,nombre_obra,programa,area,dg,indicador,valor,valor_texto,unidad_medida,usuario_actualizacion,fecha_captura,usuario_edicion,fecha_edicion
1184,PLATSOBSE_DGCOP_MTTO_MERCADOS_MOCTEZUMA_69,MOCTEZUMA,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCATARIOS BENEFICIADOS,1052,,LOCATARIOS,actualizacion_dgcop,2026-06-06 19:21:39,,
1185,PLATSOBSE_DGCOP_MTTO_MERCADOS_MOCTEZUMA_69,MOCTEZUMA,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,SUPERFICIE DE INTERVENCIÓN,6699,,METROS CUADRADOS,actualizacion_dgcop,2026-06-06 19:21:39,,
1081,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_INDEPENDENCIA_4,INDEPENDENCIA,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,SUPERFICIE DE CAPTACION,650000,,METROS CUADRADOS,actualizacion_dgcop,2026-06-06 16:33:03,,
1083,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_MIXCOAC_5,MIXCOAC,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,LOCALES BENEFICIADOS,476,,LOCALES,actualizacion_dgcop,2026-06-06 16:34:14,,
1084,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_MIXCOAC_5,MIXCOAC,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,LOCATARIOS BENEFICIADOS,952,,LOCATARIOS,actualizacion_dgcop,2026-06-06 16:34:14,,
1085,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_MIXCOAC_5,MIXCOAC,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,SUPERFICIE DE CAPTACION,650000,,METROS CUADRADOS,actualizacion_dgcop,2026-06-06 16:34:14,,
1087,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_MIXQUIC_18,MIXQUIC,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,LOCALES BENEFICIADOS,102,,LOCALES,actualizacion_dgcop,2026-06-06 16:37:48,,
1088,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_MIXQUIC_18,MIXQUIC,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,LOCATARIOS BENEFICIADOS,204,,LOCATARIOS,actualizacion_dgcop,2026-06-06 16:37:48,,
1089,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_MIXQUIC_18,MIXQUIC,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,SUPERFICIE DE CAPTACION,595000,,METROS CUADRADOS,actualizacion_dgcop,2026-06-06 16:37:48,,
1091,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_PANAMERICANA_10,PANAMERICANA,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,LOCALES BENEFICIADOS,430,,LOCALES,actualizacion_dgcop,2026-06-06 16:38:44,,
1092,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_PANAMERICANA_10,PANAMERICANA,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,LOCATARIOS BENEFICIADOS,860,,LOCATARIOS,actualizacion_dgcop,2026-06-06 16:38:44,,
1093,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_PANAMERICANA_10,PANAMERICANA,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,SUPERFICIE DE CAPTACION,640000,,METROS CUADRADOS,actualizacion_dgcop,2026-06-06 16:38:44,,
1095,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_BRAMADERO_12,BRAMADERO,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,LOCALES BENEFICIADOS,278,,LOCALES,actualizacion_dgcop,2026-06-06 16:39:46,,
1096,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_BRAMADERO_12,BRAMADERO,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,LOCATARIOS BENEFICIADOS,556,,LOCATARIOS,actualizacion_dgcop,2026-06-06 16:39:46,,
1097,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_BRAMADERO_12,BRAMADERO,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,SUPERFICIE DE CAPTACION,640000,,METROS CUADRADOS,actualizacion_dgcop,2026-06-06 16:39:46,,
1099,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_CERRO_DEL_JUDIO_15,CERRO DEL JUDIO,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,LOCALES BENEFICIADOS,91,,LOCALES,actualizacion_dgcop,2026-06-06 17:25:34,,
1100,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_CERRO_DEL_JUDIO_15,CERRO DEL JUDIO,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,LOCATARIOS BENEFICIADOS,91,,LOCATARIOS,actualizacion_dgcop,2026-06-06 17:25:34,,
1101,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_CERRO_DEL_JUDIO_15,CERRO DEL JUDIO,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,SUPERFICIE DE CAPTACION,640000,,METROS CUADRADOS,actualizacion_dgcop,2026-06-06 17:25:34,,
1103,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_EMILIANO_ZAPATA_11,EMILIANO ZAPATA,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,LOCALES BENEFICIADOS,301,,LOCALES,actualizacion_dgcop,2026-06-06 17:28:33,,
1104,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_EMILIANO_ZAPATA_11,EMILIANO ZAPATA,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,LOCATARIOS BENEFICIADOS,602,,LOCATARIOS,actualizacion_dgcop,2026-06-06 17:28:33,,
1105,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_EMILIANO_ZAPATA_11,EMILIANO ZAPATA,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,SUPERFICIE DE CAPTACION,650000,,METROS CUADRADOS,actualizacion_dgcop,2026-06-06 17:28:33,,
1107,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_CLUB_CANANEA_13,CLUB CANANEA,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,LOCALES BENEFICIADOS,158,,LOCALES,actualizacion_dgcop,2026-06-06 17:29:35,,
1108,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_CLUB_CANANEA_13,CLUB CANANEA,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,LOCATARIOS BENEFICIADOS,316,,LOCATARIOS,actualizacion_dgcop,2026-06-06 17:29:35,,
1109,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_CLUB_CANANEA_13,CLUB CANANEA,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,SUPERFICIE DE CAPTACION,650000,,METROS CUADRADOS,actualizacion_dgcop,2026-06-06 17:29:35,,
1111,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_MAGDALENA_TURISTICO_14,MAGDALENA TURISTICO,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,LOCALES BENEFICIADOS,90,,LOCALES,actualizacion_dgcop,2026-06-06 17:30:17,,
1112,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_MAGDALENA_TURISTICO_14,MAGDALENA TURISTICO,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,LOCATARIOS BENEFICIADOS,180,,LOCATARIOS,actualizacion_dgcop,2026-06-06 17:30:17,,
1113,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_MAGDALENA_TURISTICO_14,MAGDALENA TURISTICO,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,SUPERFICIE DE CAPTACION,640000,,METROS CUADRADOS,actualizacion_dgcop,2026-06-06 17:30:17,,
1115,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_COSMOPOLITA_3,COSMOPOLITA,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,LOCALES BENEFICIADOS,135,,LOCALES,actualizacion_dgcop,2026-06-06 17:31:59,,
1116,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_COSMOPOLITA_3,COSMOPOLITA,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,LOCATARIOS BENEFICIADOS,270,,LOCATARIOS,actualizacion_dgcop,2026-06-06 17:31:59,,
1117,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_COSMOPOLITA_3,COSMOPOLITA,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,SUPERFICIE DE CAPTACION,640000,,METROS CUADRADOS,actualizacion_dgcop,2026-06-06 17:31:59,,
1119,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_MORELOS_20,MORELOS,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,LOCALES BENEFICIADOS,912,,LOCALES,actualizacion_dgcop,2026-06-06 17:33:09,,
1120,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_MORELOS_20,MORELOS,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,LOCATARIOS BENEFICIADOS,1824,,LOCATARIOS,actualizacion_dgcop,2026-06-06 17:33:09,,
1121,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_MORELOS_20,MORELOS,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,SUPERFICIE DE CAPTACION,640000,,METROS CUADRADOS,actualizacion_dgcop,2026-06-06 17:33:09,,
1123,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_VILLA_COAPA_19,VILLA COAPA,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,LOCALES BENEFICIADOS,167,,LOCALES,actualizacion_dgcop,2026-06-06 17:34:17,,
1124,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_VILLA_COAPA_19,VILLA COAPA,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,LOCATARIOS BENEFICIADOS,334,,LOCATARIOS,actualizacion_dgcop,2026-06-06 17:34:17,,
1125,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_VILLA_COAPA_19,VILLA COAPA,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,SUPERFICIE DE CAPTACION,941189,,METROS CUADRADOS,actualizacion_dgcop,2026-06-06 17:34:17,,
1127,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_AVANTE_6,AVANTE,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,LOCALES BENEFICIADOS,101,,LOCALES,actualizacion_dgcop,2026-06-06 17:35:24,,
1128,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_AVANTE_6,AVANTE,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,LOCATARIOS BENEFICIADOS,202,,LOCATARIOS,actualizacion_dgcop,2026-06-06 17:35:24,,
1129,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_AVANTE_6,AVANTE,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,SUPERFICIE DE CAPTACION,620000,,METROS CUADRADOS,actualizacion_dgcop,2026-06-06 17:35:24,,
1131,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_BEETHOVEN_8,BEETHOVEN,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,LOCALES BENEFICIADOS,792,,LOCALES,actualizacion_dgcop,2026-06-06 17:36:28,,
1132,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_BEETHOVEN_8,BEETHOVEN,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,LOCATARIOS BENEFICIADOS,1584,,LOCATARIOS,actualizacion_dgcop,2026-06-06 17:36:28,,
1133,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_BEETHOVEN_8,BEETHOVEN,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,SUPERFICIE DE CAPTACION,640000,,METROS CUADRADOS,actualizacion_dgcop,2026-06-06 17:36:28,,
1135,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_CRISTO_REY_1,CRISTO REY,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,LOCALES BENEFICIADOS,118,,LOCALES,actualizacion_dgcop,2026-06-06 17:37:17,,
1136,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_CRISTO_REY_1,CRISTO REY,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,LOCATARIOS BENEFICIADOS,236,,LOCATARIOS,actualizacion_dgcop,2026-06-06 17:37:17,,
1137,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_CRISTO_REY_1,CRISTO REY,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,SUPERFICIE DE CAPTACION,640000,,METROS CUADRADOS,actualizacion_dgcop,2026-06-06 17:37:17,,
1139,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_CENTENARIO_2,CENTENARIO,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,LOCALES BENEFICIADOS,86,,LOCALES,actualizacion_dgcop,2026-06-06 17:38:47,,
1140,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_CENTENARIO_2,CENTENARIO,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,LOCATARIOS BENEFICIADOS,172,,LOCATARIOS,actualizacion_dgcop,2026-06-06 17:38:47,,
1141,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_CENTENARIO_2,CENTENARIO,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,SUPERFICIE DE CAPTACION,640000,,METROS CUADRADOS,actualizacion_dgcop,2026-06-06 17:38:47,,
1143,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_SAN_GREGORIO_ATLAPULCO_21,SAN GREGORIO ATLAPULCO,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,LOCALES BENEFICIADOS,136,,LOCALES,actualizacion_dgcop,2026-06-06 17:39:39,,
1144,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_SAN_GREGORIO_ATLAPULCO_21,SAN GREGORIO ATLAPULCO,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,LOCATARIOS BENEFICIADOS,272,,LOCATARIOS,actualizacion_dgcop,2026-06-06 17:39:39,,
1145,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_SAN_GREGORIO_ATLAPULCO_21,SAN GREGORIO ATLAPULCO,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,SUPERFICIE DE CAPTACION,650000,,METROS CUADRADOS,actualizacion_dgcop,2026-06-06 17:39:39,,
1452,PLATSOBSE_DGCOP_MTTO_MERCADOS_CARMEN_SERDAN_16,CARMEN SERDAN,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCALES BENEFICIADOS,116,,LOCALES,actualizacion_dgcop,2026-06-08 19:54:09,,
1453,PLATSOBSE_DGCOP_MTTO_MERCADOS_CARMEN_SERDAN_16,CARMEN SERDAN,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCATARIOS BENEFICIADOS,232,,LOCATARIOS,actualizacion_dgcop,2026-06-08 19:54:09,,
1454,PLATSOBSE_DGCOP_MTTO_MERCADOS_CARMEN_SERDAN_16,CARMEN SERDAN,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,SUPERFICIE DE INTERVENCIÓN,1971,,METROS CUADRADOS,actualizacion_dgcop,2026-06-08 19:54:09,,
1535,PLATSOBSE_DGCOP_PUENTES_PEATONALES_ALBNIZ_Y_RIO_CONSULADO_64,ALBNIZ Y RIO CONSULADO,REHABILITACION Y CONSTRUCCION DE PUENTES PEATONALES,,DGCOP,LONGITUD,109,,METROS LINEALES,actualizacion_dgcop,2026-06-09 0:50:23,,
1536,PLATSOBSE_DGCOP_PUENTES_PEATONALES_ALBNIZ_Y_RIO_CONSULADO_64,ALBNIZ Y RIO CONSULADO,REHABILITACION Y CONSTRUCCION DE PUENTES PEATONALES,,DGCOP,SUPERFICIE DE INTERVENCIÓN,136,,METROS CUADRADOS,actualizacion_dgcop,2026-06-09 0:50:23,,
1592,PLATSOBSE_DGCOP_PUENTES_VEHICULARES_ANILLO_PERIFERICO_GLORIETA_DE_VAQUERITOS_82,ANILLO PERIFERICO (GLORIETA DE VAQUERITOS),REHABILITACION Y CONSTRUCCION DE PUENTES VEHICULARES,,DGCOP,SUPERFICIE DE INTERVENCIÓN,1922,,METROS CUADRADOS,actualizacion_dgcop,2026-06-09 16:29:59,,
1595,PLATSOBSE_DGCOP_PUENTES_VEHICULARES_ANILLO_PERIFERICO_TRIANGULO_DE_LAS_AJUGAS_2_PV231_64,ANILLO PERIFERICO TRIANGULO DE LAS AJUGAS 2 PV231,REHABILITACION Y CONSTRUCCION DE PUENTES VEHICULARES,,DGCOP,SUPERFICIE DE INTERVENCIÓN,5156,,METROS CUADRADOS,actualizacion_dgcop,2026-06-09 16:30:39,,
1598,PLATSOBSE_DGCOP_PUENTES_VEHICULARES_ANILLO_PERIFERICO_Y_EJE_6_UH_VICENTE_GUERRERO_68,ANILLO PERIFERICO Y EJE 6 (UH VICENTE GUERRERO),REHABILITACION Y CONSTRUCCION DE PUENTES VEHICULARES,,DGCOP,SUPERFICIE DE INTERVENCIÓN,4906,,METROS CUADRADOS,actualizacion_dgcop,2026-06-09 16:31:28,,
1600,PLATSOBSE_DGCOP_PUENTES_PEATONALES_ANILLO_PERIFERICO_CANAL_DE_GARAY_BILBAO_O_RIO_NILO_50,ANILLO PERIFERICO (CANAL DE GARAY) - BILBAO O RIO NILO,REHABILITACION Y CONSTRUCCION DE PUENTES PEATONALES,,DGCOP,LONGITUD,54,,METROS LINEALES,actualizacion_dgcop,2026-06-09 16:31:39,,
1601,PLATSOBSE_DGCOP_PUENTES_PEATONALES_ANILLO_PERIFERICO_CANAL_DE_GARAY_BILBAO_O_RIO_NILO_50,ANILLO PERIFERICO (CANAL DE GARAY) - BILBAO O RIO NILO,REHABILITACION Y CONSTRUCCION DE PUENTES PEATONALES,,DGCOP,SUPERFICIE DE INTERVENCIÓN,99,,METROS CUADRADOS,actualizacion_dgcop,2026-06-09 16:31:39,,
1606,PLATSOBSE_DGCOP_REHABILITACION_CONSTRUCCION_EJE_5_SUR,EJE 5 SUR - EJE 3 ORIENTE,REHABILITACION Y CONSTRUCCION DE PUENTES VEHICULARES,,DGCOP,LONGITUD,536,,METROS LINEALES,actualizacion_dgcop,2026-06-09 16:32:47,,
1607,PLATSOBSE_DGCOP_REHABILITACION_CONSTRUCCION_EJE_5_SUR,EJE 5 SUR - EJE 3 ORIENTE,REHABILITACION Y CONSTRUCCION DE PUENTES VEHICULARES,,DGCOP,SUPERFICIE DE INTERVENCIÓN,13753,,METROS CUADRADOS,actualizacion_dgcop,2026-06-09 16:32:47,,
1610,PLATSOBSE_DGCOP_PUENTES_VEHICULARES_AUTOPISTA_MEXICO_MARQUESA_LOMAS_DE_SANTA_FE_85,AUTOPISTA MEXICO MARQUESA (LOMAS DE SANTA FE),REHABILITACION Y CONSTRUCCION DE PUENTES VEHICULARES,,DGCOP,SUPERFICIE DE INTERVENCIÓN,3018,,METROS CUADRADOS,actualizacion_dgcop,2026-06-09 16:32:59,,
1597,PLATSOBSE_DGCOP_PUENTES_VEHICULARES_ANILLO_PERIFERICO_Y_EJE_6_UH_VICENTE_GUERRERO_68,ANILLO PERIFERICO Y EJE 6 (UH VICENTE GUERRERO),REHABILITACION Y CONSTRUCCION DE PUENTES VEHICULARES,,DGCOP,LONGITUD,1533,,METROS LINEALES,actualizacion_dgcop,2026-06-09 16:31:28,actualizacion_dgcop,2026-06-09 18:59:44
1609,PLATSOBSE_DGCOP_PUENTES_VEHICULARES_AUTOPISTA_MEXICO_MARQUESA_LOMAS_DE_SANTA_FE_85,AUTOPISTA MEXICO MARQUESA (LOMAS DE SANTA FE),REHABILITACION Y CONSTRUCCION DE PUENTES VEHICULARES,,DGCOP,LONGITUD,438,,METROS LINEALES,actualizacion_dgcop,2026-06-09 16:32:59,actualizacion_dgcop,2026-06-09 19:00:15
1147,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_BENITO_JUAREZ_17,BENITO JUAREZ,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,LOCALES BENEFICIADOS,207,,LOCALES,actualizacion_dgcop,2026-06-06 17:41:50,,
1148,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_BENITO_JUAREZ_17,BENITO JUAREZ,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,LOCATARIOS BENEFICIADOS,414,,LOCATARIOS,actualizacion_dgcop,2026-06-06 17:41:50,,
1149,PLATSOBSE_DGCOP_CAP_LLUVIA_MERC_BENITO_JUAREZ_17,BENITO JUAREZ,MANTENIMIENTO A MERCADOS PUBLICOS (CAPTACION DE AGUA DE LLUVIA EN MERCADOS),,DGCOP,SUPERFICIE DE CAPTACION,620000,,METROS CUADRADOS,actualizacion_dgcop,2026-06-06 17:41:50,,
1151,PLATSOBSE_DGCOP_MTTO_MERCADOS_45_RAMON_CORONA_32,# 45 RAMON CORONA,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCALES BENEFICIADOS,458,,LOCALES,actualizacion_dgcop,2026-06-06 19:03:04,,
1152,PLATSOBSE_DGCOP_MTTO_MERCADOS_45_RAMON_CORONA_32,# 45 RAMON CORONA,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCATARIOS BENEFICIADOS,916,,LOCATARIOS,actualizacion_dgcop,2026-06-06 19:03:04,,
1153,PLATSOBSE_DGCOP_MTTO_MERCADOS_45_RAMON_CORONA_32,# 45 RAMON CORONA,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,SUPERFICIE DE INTERVENCIÓN,6599,,METROS CUADRADOS,actualizacion_dgcop,2026-06-06 19:03:04,,
1155,PLATSOBSE_DGCOP_MTTO_MERCADOS_BENITO_JUAREZ_ANEXO_55,BENITO JUAREZ ANEXO,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCALES BENEFICIADOS,207,,LOCALES,actualizacion_dgcop,2026-06-06 19:07:45,,
1156,PLATSOBSE_DGCOP_MTTO_MERCADOS_BENITO_JUAREZ_ANEXO_55,BENITO JUAREZ ANEXO,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCATARIOS BENEFICIADOS,414,,LOCATARIOS,actualizacion_dgcop,2026-06-06 19:07:45,,
1157,PLATSOBSE_DGCOP_MTTO_MERCADOS_BENITO_JUAREZ_ANEXO_55,BENITO JUAREZ ANEXO,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,SUPERFICIE DE INTERVENCIÓN,2418,,METROS CUADRADOS,actualizacion_dgcop,2026-06-06 19:07:45,,
1159,PLATSOBSE_DGCOP_MTTO_MERCADOS_AGRICOLA_ORIENTAL_43,AGRICOLA ORIENTAL,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCALES BENEFICIADOS,344,,LOCALES,actualizacion_dgcop,2026-06-06 19:10:31,,
1160,PLATSOBSE_DGCOP_MTTO_MERCADOS_AGRICOLA_ORIENTAL_43,AGRICOLA ORIENTAL,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCATARIOS BENEFICIADOS,688,,LOCATARIOS,actualizacion_dgcop,2026-06-06 19:10:31,,
1161,PLATSOBSE_DGCOP_MTTO_MERCADOS_AGRICOLA_ORIENTAL_43,AGRICOLA ORIENTAL,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,SUPERFICIE DE INTERVENCIÓN,4085,,METROS CUADRADOS,actualizacion_dgcop,2026-06-06 19:10:31,,
1163,PLATSOBSE_DGCOP_MTTO_MERCADOS_APATLACO_42,APATLACO,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCALES BENEFICIADOS,131,,LOCALES,actualizacion_dgcop,2026-06-06 19:11:28,,
1164,PLATSOBSE_DGCOP_MTTO_MERCADOS_APATLACO_42,APATLACO,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCATARIOS BENEFICIADOS,262,,LOCATARIOS,actualizacion_dgcop,2026-06-06 19:11:28,,
1165,PLATSOBSE_DGCOP_MTTO_MERCADOS_APATLACO_42,APATLACO,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,SUPERFICIE DE INTERVENCIÓN,2091,,METROS CUADRADOS,actualizacion_dgcop,2026-06-06 19:11:28,,
1167,PLATSOBSE_DGCOP_MTTO_MERCADOS_MORELOS_80,MORELOS,MANTENIMIENTO A MERCADOS PUBLICOS,,DGCOP,LOCALES BENEFICIADOS,912,,LOCALES,actualizacion_dgcop,2026-06-06 19:13:52,,
