id,clave_unica,nombre_obra,programa,dg,accion,concepto,cantidad,unidad,usuario_actualizacion,fecha_captura,usuario_edicion,fecha_edicion,tipo_alcance
4654,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_DR_EDUARDO_LICEAGA_09DPR5125D_09DPR5125D,DR EDUARDO LICEAGA,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",ILIFE,APLICACIÓN,"PINTURA EN FACHADA, EDIFICIOS Y AULAS",6262.0,m²,actualizacion_ilife,2026-06-08 18:14:14.197,,,SIN CLASIFICAR
4655,PLATSOBSE_ILIFE_1_2_3_ESCUELAS_DR_EDUARDO_LICEAGA_09DPR5125D_09DPR5125D,DR EDUARDO LICEAGA,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",ILIFE,INSTALACIÓN,MALLA CICLONICA,210.0,ml,actualizacion_ilife,2026-06-08 18:14:14.308,,,SIN CLASIFICAR
3079,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_ADOLFO_CIENFUEGOS_Y_CAMUS_09DPR1737B_09DPR1737B,ADOLFO CIENFUEGOS Y CAMUS,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,NUCLEOS SANITARIOS,2.0,NUCLEO (S),actualizacion_dgcop,2026-06-04 19:15:18.774,,,SIN CLASIFICAR
3080,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_ADOLFO_CIENFUEGOS_Y_CAMUS_09DPR1737B_09DPR1737B,ADOLFO CIENFUEGOS Y CAMUS,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,NUCLEOS SANITARIOS,9.0,m²,actualizacion_dgcop,2026-06-04 19:15:18.907,,,SIN CLASIFICAR
3081,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_ADOLFO_CIENFUEGOS_Y_CAMUS_09DPR1737B_09DPR1737B,ADOLFO CIENFUEGOS Y CAMUS,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,INSTALACIÓN,INSTALACION HIDROSANITARIA,1.0,ESCUELA (S),actualizacion_dgcop,2026-06-04 19:15:19.031,,,SIN CLASIFICAR
3082,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_ADOLFO_CIENFUEGOS_Y_CAMUS_09DPR1737B_09DPR1737B,ADOLFO CIENFUEGOS Y CAMUS,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,INSTALACIÓN,INSTALACION ELECTRICA,1.0,ESCUELA (S),actualizacion_dgcop,2026-06-04 19:15:19.157,,,SIN CLASIFICAR
3083,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_ADOLFO_CIENFUEGOS_Y_CAMUS_09DPR1737B_09DPR1737B,ADOLFO CIENFUEGOS Y CAMUS,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,CANCELERIA Y HERRERIA,166.0,m²,actualizacion_dgcop,2026-06-04 19:15:19.277,,,SIN CLASIFICAR
3084,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_ADOLFO_CIENFUEGOS_Y_CAMUS_09DPR1737B_09DPR1737B,ADOLFO CIENFUEGOS Y CAMUS,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,INSTALACIÓN,PISOS CERAMICOS,50.0,m²,actualizacion_dgcop,2026-06-04 19:15:19.400,,,SIN CLASIFICAR
3085,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_ADOLFO_CIENFUEGOS_Y_CAMUS_09DPR1737B_09DPR1737B,ADOLFO CIENFUEGOS Y CAMUS,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,APLICACIÓN,"PINTURA EN FACHADA, EDIFICIOS Y AULAS",160.0,m²,actualizacion_dgcop,2026-06-04 19:15:19.522,,,SIN CLASIFICAR
3086,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_ADOLFO_CIENFUEGOS_Y_CAMUS_09DPR1737B_09DPR1737B,ADOLFO CIENFUEGOS Y CAMUS,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,APLICACIÓN,PINTURA EN HERRERIA,12.0,m²,actualizacion_dgcop,2026-06-04 19:15:19.645,,,SIN CLASIFICAR
4992,PLATSOBSE_DGOIV_CETRAM_CETRAM_HUIPULCO_2,CETRAM HUIPULCO,REHABILITACIÓN CETRAM,DGOIV,CONSTRUCCIÓN,GUARNICION,2400.0,ml,actualizacion_dgoiv,2026-06-09 22:44:29.639,,,SIN CLASIFICAR
3087,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_ADOLFO_CIENFUEGOS_Y_CAMUS_09DPR1737B_09DPR1737B,ADOLFO CIENFUEGOS Y CAMUS,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,INSTALACIÓN,BURLADERO,8.0,BURLADERO (S),actualizacion_dgcop,2026-06-04 19:15:19.772,,,SIN CLASIFICAR
3088,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_ADOLFO_CIENFUEGOS_Y_CAMUS_09DPR1737B_09DPR1737B,ADOLFO CIENFUEGOS Y CAMUS,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,INSTALACIÓN,BURLADERO,12.0,ml,actualizacion_dgcop,2026-06-04 19:15:19.895,,,SIN CLASIFICAR
3089,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_PUERTO_DE_ALVARADO_09DES0181H_09DES0181H,PUERTO DE ALVARADO,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,APLICACIÓN,IMPERMEABILIZACION,1110.0,m²,actualizacion_dgcop,2026-06-04 19:18:09.316,,,SIN CLASIFICAR
3090,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_PUERTO_DE_ALVARADO_09DES0181H_09DES0181H,PUERTO DE ALVARADO,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,CUBIERTA EN PATIO,1.0,CUBIERTA (S),actualizacion_dgcop,2026-06-04 19:18:09.437,,,SIN CLASIFICAR
3091,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_PUERTO_DE_ALVARADO_09DES0181H_09DES0181H,PUERTO DE ALVARADO,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,CUBIERTA EN PATIO,200.0,m²,actualizacion_dgcop,2026-06-04 19:18:09.562,,,SIN CLASIFICAR
3092,PLATSOBSE_DGCOP_REHABILITACION_CONSTRUCCION_CANAL_NACIONAL_PERIFERICO,CANAL NACIONAL - PERIFERICO PUENTE CIELITO LINDO,REHABILITACION Y CONSTRUCCION DE PUENTES VEHICULARES,DGCOP,INSTALACIÓN,JUNTA MATRIX,8.0,ml,actualizacion_dgcop,2026-06-04 19:53:59.927,,,SIN CLASIFICAR
3093,PLATSOBSE_DGCOP_REHABILITACION_CONSTRUCCION_EJE_6_SUR,EJE 6 SUR - PERIFERICO,REHABILITACION Y CONSTRUCCION DE PUENTES VEHICULARES,DGCOP,INSTALACIÓN,JUNTA MATRIX,143.0,ml,actualizacion_dgcop,2026-06-04 19:54:36.946,,,SIN CLASIFICAR
3094,PLATSOBSE_DGCOP_REHABILITACION_CONSTRUCCION_AVENIDA_MEXICO_PERIFERICO,AVENIDA MEXICO - PERIFERICO PUENTE TEC DE MONTERREY,REHABILITACION Y CONSTRUCCION DE PUENTES VEHICULARES,DGCOP,INSTALACIÓN,JUNTA MATRIX,21.0,ml,actualizacion_dgcop,2026-06-04 19:55:22.245,,,SIN CLASIFICAR
3095,PLATSOBSE_DGCOP_REHABILITACION_CONSTRUCCION_AV_TLAHUAC_CANAL,AV. TLAHUAC - CANAL DE GARAY,REHABILITACION Y CONSTRUCCION DE PUENTES VEHICULARES,DGCOP,APLICACIÓN,PINTURA,24.0,m²,actualizacion_dgcop,2026-06-04 20:08:06.026,,,SIN CLASIFICAR
3096,PLATSOBSE_DGCOP_REHABILITACION_CONSTRUCCION_AV_TLAHUAC_CANAL,AV. TLAHUAC - CANAL DE GARAY,REHABILITACION Y CONSTRUCCION DE PUENTES VEHICULARES,DGCOP,INSTALACIÓN,PARAPETO METALICO,14.0,ml,actualizacion_dgcop,2026-06-04 20:08:06.167,,,SIN CLASIFICAR
3097,PLATSOBSE_DGCOP_REHABILITACION_CONSTRUCCION_EJE_5_SUR,EJE 5 SUR - EJE 3 ORIENTE,REHABILITACION Y CONSTRUCCION DE PUENTES VEHICULARES,DGCOP,INSTALACIÓN,JUNTA MATRIX,35.0,ml,actualizacion_dgcop,2026-06-04 20:09:04.163,,,SIN CLASIFICAR
3098,PLATSOBSE_DGCOP_PUENTES_VEHICULARES_VDTO_RIO_BECERRA_Y_CALLE_OHIO_32,VDTO. RIO BECERRA Y CALLE OHIO,REHABILITACION Y CONSTRUCCION DE PUENTES VEHICULARES,DGCOP,INSTALACIÓN,SEÑALAMIENTO,1.0,PIEZA (S),actualizacion_dgcop,2026-06-04 20:14:33.427,,,SIN CLASIFICAR
3099,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_ACAMAPICHTLI_09DPR2286W_09DPR2286W,ACAMAPICHTLI,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,NUCLEOS SANITARIOS,1.0,NUCLEO (S),actualizacion_dgcop,2026-06-04 20:27:55.912,,,SIN CLASIFICAR
3100,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_ACAMAPICHTLI_09DPR2286W_09DPR2286W,ACAMAPICHTLI,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,NUCLEOS SANITARIOS,49.0,m²,actualizacion_dgcop,2026-06-04 20:27:56.040,,,SIN CLASIFICAR
3101,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_ACAMAPICHTLI_09DPR2286W_09DPR2286W,ACAMAPICHTLI,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,INSTALACIÓN,INSTALACION HIDROSANITARIA,1.0,ESCUELA (S),actualizacion_dgcop,2026-06-04 20:27:56.161,,,SIN CLASIFICAR
3102,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_ACAMAPICHTLI_09DPR2286W_09DPR2286W,ACAMAPICHTLI,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,APLICACIÓN,IMPERMEABILIZACION,118.0,m²,actualizacion_dgcop,2026-06-04 20:27:56.292,,,SIN CLASIFICAR
3103,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_ACAMAPICHTLI_09DPR2286W_09DPR2286W,ACAMAPICHTLI,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,CUBIERTA EN PATIO,1.0,CUBIERTA (S),actualizacion_dgcop,2026-06-04 20:27:56.411,,,SIN CLASIFICAR
3104,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_ACAMAPICHTLI_09DPR2286W_09DPR2286W,ACAMAPICHTLI,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,CUBIERTA EN PATIO,482.0,m²,actualizacion_dgcop,2026-06-04 20:27:56.529,,,SIN CLASIFICAR
3105,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_ACAMAPICHTLI_09DPR2286W_09DPR2286W,ACAMAPICHTLI,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,INSTALACIÓN,LUMINARIA NUEVA 100 W,96.0,LUMINARIA (S),actualizacion_dgcop,2026-06-04 20:27:56.651,,,SIN CLASIFICAR
3106,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_AGUSTIN_MELGAR_09DJN0262I_09DJN0262I,AGUSTIN MELGAR,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,NUCLEOS SANITARIOS,1.0,NUCLEO (S),actualizacion_dgcop,2026-06-04 20:38:19.656,,,SIN CLASIFICAR
3107,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_AGUSTIN_MELGAR_09DJN0262I_09DJN0262I,AGUSTIN MELGAR,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,NUCLEOS SANITARIOS,45.0,m²,actualizacion_dgcop,2026-06-04 20:38:19.775,,,SIN CLASIFICAR
3108,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_AGUSTIN_MELGAR_09DJN0262I_09DJN0262I,AGUSTIN MELGAR,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,INSTALACIÓN,INSTALACION HIDROSANITARIA,1.0,ESCUELA (S),actualizacion_dgcop,2026-06-04 20:38:19.897,,,SIN CLASIFICAR
3109,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_AGUSTIN_MELGAR_09DJN0262I_09DJN0262I,AGUSTIN MELGAR,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,PISOS EN ANDADORES O PATIOS,210.0,m²,actualizacion_dgcop,2026-06-04 20:38:20.014,,,SIN CLASIFICAR
3110,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_AGUSTIN_MELGAR_09DJN0262I_09DJN0262I,AGUSTIN MELGAR,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,CANCELERIA Y HERRERIA,11.0,m²,actualizacion_dgcop,2026-06-04 20:38:20.135,,,SIN CLASIFICAR
3111,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_AGUSTIN_MELGAR_09DJN0262I_09DJN0262I,AGUSTIN MELGAR,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,INSTALACIÓN,PISOS CERAMICOS,274.0,m²,actualizacion_dgcop,2026-06-04 20:38:20.257,,,SIN CLASIFICAR
3112,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_AGUSTIN_MELGAR_09DJN0262I_09DJN0262I,AGUSTIN MELGAR,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,APLICACIÓN,"PINTURA EN FACHADA, EDIFICIOS Y AULAS",667.0,m²,actualizacion_dgcop,2026-06-04 20:38:20.375,,,SIN CLASIFICAR
3113,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_AGUSTIN_MELGAR_09DJN0262I_09DJN0262I,AGUSTIN MELGAR,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,APLICACIÓN,PINTURA EN HERRERIA,20.0,m²,actualizacion_dgcop,2026-06-04 20:38:20.509,,,SIN CLASIFICAR
3114,PLATSOBSE_DGOIV_BAL_VIAL_MUNDIAL_1_EJE_4_SUR_2005,1. EJE 4 SUR,BALIZAMIENTO DE VIALIDADES,DGOIV,APLICACIÓN,BALIZAMIENTO,12230.0,ml,actualizacion_dgoiv,2026-06-04 22:41:33.602,,,SIN CLASIFICAR
3115,PLATSOBSE_DGOIV_BAL_VIAL_MUNDIAL_EXTREMADURA_13_13,13. EXTREMADURA,BALIZAMIENTO DE VIALIDADES,DGOIV,APLICACIÓN,BALIZAMIENTO,1060.0,ml,actualizacion_dgoiv,2026-06-04 22:42:48.657,,,SIN CLASIFICAR
3116,PLATSOBSE_DGOIV_BAL_VIAL_MUNDIAL_CHAPULTEPEC_2_2,2. CHAPULTEPEC,BALIZAMIENTO DE VIALIDADES,DGOIV,APLICACIÓN,BALIZAMIENTO,2610.0,ml,actualizacion_dgoiv,2026-06-04 22:48:31.121,,,SIN CLASIFICAR
3118,PLATSOBSE_DGOIV_BAL_VIAL_MUNDIAL_CALZ_ACOXPA_16_16,16. CALZ. ACOXPA,BALIZAMIENTO DE VIALIDADES,DGOIV,APLICACIÓN,BALIZAMIENTO,3600.0,ml,actualizacion_dgoiv,2026-06-04 22:53:28.529,,,SIN CLASIFICAR
3119,PLATSOBSE_DGOIV_BAL_VIAL_MUNDIAL_CALZ_ACOXPA_28_28,28. CALZ. ACOXPA,BALIZAMIENTO DE VIALIDADES,DGOIV,APLICACIÓN,BALIZAMIENTO,3490.0,ml,actualizacion_dgoiv,2026-06-04 22:54:23.913,,,SIN CLASIFICAR
3120,PLATSOBSE_DGOIV_BAL_VIAL_MUNDIAL_PAPALOTL_24_24,24. PAPALOTL,BALIZAMIENTO DE VIALIDADES,DGOIV,APLICACIÓN,BALIZAMIENTO,980.0,ml,actualizacion_dgoiv,2026-06-04 22:54:55.420,,,SIN CLASIFICAR
3121,PLATSOBSE_DGOIV_BAL_VIAL_MUNDIAL_CALZ_DE_TLALPAN_9_11,EJE 7A,BALIZAMIENTO DE VIALIDADES,DGOIV,APLICACIÓN,BALIZAMIENTO,1030.0,ml,actualizacion_dgoiv,2026-06-04 22:56:38.012,,,SIN CLASIFICAR
3122,PLATSOBSE_DGOIV_BAL_VIAL_MUNDIAL_1_CETRAM_TAXQUENA_CUERPO_SUR_2005,1. CETRAM TAXQUENA (CUERPO SUR),BALIZAMIENTO DE VIALIDADES,DGOIV,APLICACIÓN,BALIZAMIENTO,890.0,ml,actualizacion_dgoiv,2026-06-04 22:57:10.978,,,SIN CLASIFICAR
3123,PLATSOBSE_DGCOP_PUENTES_VEHICULARES_SEGUNDO_PISO_DEL_ANILLO_PERIFERICO_ADOLFO_LOPEZ_MATEOS_TIZAPAN_SAN_ANGEL_91,SEGUNDO PISO DEL ANILLO PERIFERICO ADOLFO LOPEZ MATEOS (TIZAPAN SAN ANGEL),REHABILITACION Y CONSTRUCCION DE PUENTES VEHICULARES,DGCOP,INSTALACIÓN,JUNTA MATRIX,10.0,ml,actualizacion_dgcop,2026-06-04 23:13:10.316,,,SIN CLASIFICAR
3124,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_SILVESTRE_REVUELTAS_09DES0191O_09DES0191O,SILVESTRE REVUELTAS,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,INSTALACION ELECTRICA,1.0,ESCUELA (S),actualizacion_dgcop,2026-06-04 23:16:02.332,,,SIN CLASIFICAR
3125,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_SILVESTRE_REVUELTAS_09DES0191O_09DES0191O,SILVESTRE REVUELTAS,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,CONSTRUCCIÓN,CUBIERTA EN PATIO,1.0,CUBIERTA (S),actualizacion_dgcop,2026-06-04 23:16:02.456,,,SIN CLASIFICAR
3126,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_SILVESTRE_REVUELTAS_09DES0191O_09DES0191O,SILVESTRE REVUELTAS,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,CONSTRUCCIÓN,CUBIERTA EN PATIO,160.0,m²,actualizacion_dgcop,2026-06-04 23:16:02.575,,,SIN CLASIFICAR
3127,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_SILVESTRE_REVUELTAS_09DES0191O_09DES0191O,SILVESTRE REVUELTAS,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,CANCELERIA Y HERRERIA,76.0,m²,actualizacion_dgcop,2026-06-04 23:16:02.698,,,SIN CLASIFICAR
3128,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_SILVESTRE_REVUELTAS_09DES0191O_09DES0191O,SILVESTRE REVUELTAS,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,APLICACIÓN,"PINTURA EN FACHADA, EDIFICIOS Y AULAS",1671.0,m²,actualizacion_dgcop,2026-06-04 23:16:02.819,,,SIN CLASIFICAR
3129,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_SILVESTRE_REVUELTAS_09DES0191O_09DES0191O,SILVESTRE REVUELTAS,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,APLICACIÓN,PINTURA EN HERRERIA,188.0,m²,actualizacion_dgcop,2026-06-04 23:16:02.938,,,SIN CLASIFICAR
3130,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_SILVESTRE_REVUELTAS_09DES0191O_09DES0191O,SILVESTRE REVUELTAS,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,ESCALERA DE EMERGENCIAS,1.0,ESCALERA (S),actualizacion_dgcop,2026-06-04 23:16:03.058,,,SIN CLASIFICAR
3131,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_SILVESTRE_REVUELTAS_09DES0191O_09DES0191O,SILVESTRE REVUELTAS,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,ESCALERA DE EMERGENCIAS,162.0,m²,actualizacion_dgcop,2026-06-04 23:16:03.180,,,SIN CLASIFICAR
3132,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_SILVESTRE_REVUELTAS_09DES0191O_09DES0191O,SILVESTRE REVUELTAS,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,INSTALACIÓN,BURLADERO,6.0,BURLADERO (S),actualizacion_dgcop,2026-06-04 23:16:03.300,,,SIN CLASIFICAR
3133,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_SILVESTRE_REVUELTAS_09DES0191O_09DES0191O,SILVESTRE REVUELTAS,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,INSTALACIÓN,BURLADERO,9.0,ml,actualizacion_dgcop,2026-06-04 23:16:03.418,,,SIN CLASIFICAR
3134,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_SILVESTRE_REVUELTAS_09DES0191O_09DES0191O,SILVESTRE REVUELTAS,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,INSTALACIÓN,LUMINARIA NUEVA 100 W,42.0,LUMINARIA (S),actualizacion_dgcop,2026-06-04 23:16:03.537,,,SIN CLASIFICAR
3135,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_15_DE_SEPTIEMBRE_09DPR1580S_09DPR1580S,15 DE SEPTIEMBRE,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,NUCLEOS SANITARIOS,4.0,NUCLEO (S),actualizacion_dgcop,2026-06-04 23:29:57.947,,,SIN CLASIFICAR
3136,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_15_DE_SEPTIEMBRE_09DPR1580S_09DPR1580S,15 DE SEPTIEMBRE,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,NUCLEOS SANITARIOS,144.0,m²,actualizacion_dgcop,2026-06-04 23:29:58.068,,,SIN CLASIFICAR
3137,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_15_DE_SEPTIEMBRE_09DPR1580S_09DPR1580S,15 DE SEPTIEMBRE,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,INSTALACIÓN,INSTALACION HIDROSANITARIA,1.0,ESCUELA (S),actualizacion_dgcop,2026-06-04 23:29:58.190,,,SIN CLASIFICAR
3138,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_15_DE_SEPTIEMBRE_09DPR1580S_09DPR1580S,15 DE SEPTIEMBRE,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,APLICACIÓN,IMPERMEABILIZACION,155.0,m²,actualizacion_dgcop,2026-06-04 23:29:58.314,,,SIN CLASIFICAR
3139,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_15_DE_SEPTIEMBRE_09DPR1580S_09DPR1580S,15 DE SEPTIEMBRE,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,CANCELERIA Y HERRERIA,42.0,m²,actualizacion_dgcop,2026-06-04 23:29:58.432,,,SIN CLASIFICAR
3140,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_15_DE_SEPTIEMBRE_09DPR1580S_09DPR1580S,15 DE SEPTIEMBRE,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,APLICACIÓN,"PINTURA EN FACHADA, EDIFICIOS Y AULAS",568.0,m²,actualizacion_dgcop,2026-06-04 23:29:58.552,,,SIN CLASIFICAR
3141,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_15_DE_SEPTIEMBRE_09DPR1580S_09DPR1580S,15 DE SEPTIEMBRE,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,AULA MIXTLI,1.0,AULA (S),actualizacion_dgcop,2026-06-04 23:29:58.674,,,SIN CLASIFICAR
3142,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_15_DE_SEPTIEMBRE_09DPR1580S_09DPR1580S,15 DE SEPTIEMBRE,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,AULA MIXTLI,50.0,m²,actualizacion_dgcop,2026-06-04 23:29:58.799,,,SIN CLASIFICAR
